sale_id,date,product_id,contract_id,qty,price,revenue
485,2022-08-26,MX_IND,CON_8,119,10425,1240575
486,2020-08-01,AF_5,CON_19,111,6225,690975
487,2024-01-13,BL_KIT,CON_9,102,2620,267240
488,2022-01-14,SW,CON_3,130,2217,288210
489,2022-01-24,AF_75,CON_14,119,6690,796110
490,2022-12-05,EX_CIRC,CON_24,132,2337,308484
491,2022-04-05,BL_KIT,CON_9,119,2885,343315
492,2022-10-05,BL_KIT,CON_9,125,3312,414000
493,2023-12-01,BL_CHOP,CON_16,119,2437,290003
494,2022-06-27,MX_IND,CON_22,155,8919,1382445
495,2024-09-25,FAN_STD,CON_7,96,2669,256224
496,2021-09-12,AF_5,CON_19,107,4550,486850
497,2020-01-13,EX_CIRC,CON_18,126,2653,334278
498,2024-01-17,BL_IND,CON_1,111,6823,757353
499,2024-09-05,EX_FLAT,CON_12,91,1746,158886
500,2024-10-02,MX_IND,CON_22,109,11424,1245216
501,2022-10-27,EX_FLAT,CON_4,130,1796,233480
502,2024-09-09,MX_IND,CON_8,130,11217,1458210
503,2022-06-22,EX_FLAT,CON_12,111,1762,195582
504,2021-04-29,BL_KIT,CON_9,101,2835,286335
505,2020-01-01,MX_IND,CON_8,110,6934,762740
506,2022-06-16,MX_IND,CON_15,142,7719,1096098
507,2023-05-01,EX_FLAT,CON_4,116,1619,187804
508,2020-01-07,MX_IND,CON_15,124,9666,1198584
509,2021-06-20,ESP,CON_13,91,9866,897806
510,2020-01-15,BL_KIT,CON_21,120,3411,409320
511,2022-12-09,EX_FLAT,CON_12,127,1976,250952
512,2021-06-12,MX_IND,CON_15,117,6694,783198
513,2020-06-21,EX_FLAT,CON_12,132,2023,267036
514,2020-03-01,BL_CHOP,CON_11,112,2420,271040
515,2020-09-03,ESP,CON_13,104,8942,929968
516,2021-05-20,AF_75,CON_2,113,8861,1001293
517,2022-07-31,EX_CIRC,CON_18,109,2272,247648
518,2022-03-31,EX_FLAT,CON_12,101,2102,212302
519,2021-05-05,BL_IND,CON_1,107,6902,738514
520,2023-09-02,AF_75,CON_23,112,7295,817040
521,2022-10-23,SW,CON_3,115,1390,159850
522,2020-05-10,FAN_STD,CON_7,131,2395,313745
523,2022-11-20,BL_KIT,CON_9,114,2779,316806
524,2021-03-09,BL_CHOP,CON_11,111,2017,223887
525,2021-04-03,AF_5,CON_19,124,5690,705560
526,2024-01-15,SW,CON_3,120,2007,240840
527,2022-01-17,AF_5,CON_19,127,6107,775589
528,2022-06-04,EX_FLAT,CON_12,111,2029,225219
529,2021-02-05,BL_IND,CON_1,113,4914,555282
530,2023-10-04,EX_FLAT,CON_20,126,1787,225162
531,2023-10-28,EX_FLAT,CON_12,113,1671,188823
532,2022-09-20,FAN_STD,CON_7,125,1934,241750
533,2021-07-25,EX_FLAT,CON_12,107,1943,207901
534,2022-05-13,AF_75,CON_14,113,7273,821849
535,2022-04-23,MX_IND,CON_15,116,7823,907468
536,2023-11-20,EX_FLAT,CON_20,123,2151,264573
537,2024-06-07,AF_75,CON_14,111,7230,802530
538,2022-02-10,MX_IND,CON_17,125,6191,773875
539,2022-10-16,BL_IND,CON_1,118,4699,554482
540,2023-09-06,EX_FLAT,CON_12,100,2111,211100
541,2023-06-04,FAN_STD,CON_6,95,2000,190000
542,2022-11-08,MX_IND,CON_15,117,10231,1197027
543,2022-12-19,BL_IND,CON_1,133,5831,775523
544,2022-02-27,EX_FLAT,CON_4,97,1778,172466
545,2021-04-14,EX_CIRC,CON_18,121,2420,292820
546,2024-02-07,SW,CON_3,122,1551,189222
547,2024-07-15,EX_FLAT,CON_20,116,1882,218312
548,2023-02-19,EX_FLAT,CON_20,123,1918,235914
549,2021-02-16,AF_75,CON_14,104,9302,967408
550,2020-10-29,AF_75,CON_23,108,7419,801252
551,2022-11-24,AF_5,CON_19,119,5732,682108
552,2022-11-07,MX_IND,CON_22,129,10485,1352565
553,2023-09-06,EX_CIRC,CON_18,121,2576,311696
554,2024-05-28,MX_IND,CON_15,131,6078,796218
555,2022-04-30,ESP,CON_10,119,6746,802774
556,2022-09-11,BL_CHOP,CON_11,99,2354,233046
557,2024-08-10,AF_75,CON_14,106,7217,765002
558,2021-08-19,AF_75,CON_2,113,6967,787271
559,2023-11-05,MX_IND,CON_8,132,7916,1044912
560,2021-12-04,EX_FLAT,CON_12,129,2107,271803
561,2022-11-16,EX_CIRC,CON_24,112,2757,308784
562,2020-07-16,AF_75,CON_14,136,7023,955128
563,2021-06-11,AF_75,CON_23,117,8555,1000935
564,2020-04-22,MX_IND,CON_8,125,8282,1035250
565,2021-12-03,BL_KIT,CON_21,100,2513,251300
566,2023-01-22,AF_75,CON_14,125,8016,1002000
567,2022-03-17,AF_75,CON_14,120,7098,851760
568,2024-07-12,FAN_STD,CON_6,126,2821,355446
569,2023-10-19,EX_FLAT,CON_20,93,1890,175770
570,2021-01-21,EX_FLAT,CON_4,109,1996,217564
571,2022-05-31,BL_IND,CON_1,143,4700,672100
572,2023-08-28,BL_CHOP,CON_16,126,1981,249606
573,2020-11-03,FAN_STD,CON_7,130,2479,322270
574,2022-03-20,EX_CIRC,CON_24,119,2688,319872
575,2023-04-25,SW,CON_3,105,1771,185955
576,2021-01-12,EX_FLAT,CON_12,121,1948,235708
577,2023-09-01,MX_IND,CON_22,127,7345,932815
578,2022-01-22,FAN_STD,CON_7,117,1998,233766
579,2023-11-24,MX_IND,CON_8,113,10501,1186613
580,2022-04-06,AF_75,CON_2,139,8466,1176774
581,2023-10-10,EX_FLAT,CON_4,141,2099,295959
582,2024-10-07,ESP,CON_10,126,9882,1245132
583,2020-07-18,MX_IND,CON_17,105,8814,925470
584,2020-08-08,EX_FLAT,CON_12,109,1610,175490
585,2021-09-21,BL_CHOP,CON_16,114,2538,289332
586,2024-06-16,EX_FLAT,CON_12,129,1662,214398
587,2022-01-24,AF_5,CON_19,110,5983,658130
588,2024-02-23,EX_FLAT,CON_12,106,1943,205958
589,2021-07-02,ESP,CON_13,131,7751,1015381
590,2020-01-24,AF_75,CON_14,116,7435,862460
591,2020-06-06,EX_CIRC,CON_24,109,2791,304219
592,2020-11-01,FAN_STD,CON_6,132,2331,307692
593,2020-08-26,EX_FLAT,CON_20,126,1622,204372
594,2020-11-30,ESP,CON_10,114,7608,867312
595,2020-09-10,ESP,CON_13,133,7943,1056419
596,2024-11-20,AF_75,CON_2,150,7578,1136700
597,2023-04-07,BL_CHOP,CON_16,127,2269,288163
598,2023-09-02,EX_CIRC,CON_24,118,2241,264438
599,2021-01-03,EX_FLAT,CON_12,122,1655,201910
600,2021-04-08,BL_KIT,CON_21,124,3245,402380
601,2021-12-11,SW,CON_3,130,2150,279500
602,2024-12-20,ESP,CON_10,114,8600,980400
603,2023-07-05,EX_FLAT,CON_4,128,2150,275200
604,2023-12-28,BL_IND,CON_1,128,5756,736768
605,2022-01-28,BL_KIT,CON_21,129,2728,351912
606,2022-04-17,MX_IND,CON_17,132,9928,1310496
607,2022-03-21,ESP,CON_13,111,6957,772227
608,2024-06-22,ESP,CON_13,113,6029,681277
609,2020-03-12,MX_IND,CON_17,132,7462,984984
610,2020-10-01,MX_IND,CON_15,110,6537,719070
611,2022-06-13,EX_CIRC,CON_24,112,2197,246064
612,2020-01-14,ESP,CON_10,112,9171,1027152
613,2021-08-03,EX_FLAT,CON_4,131,1668,218508
614,2023-07-15,ESP,CON_13,125,9634,1204250
615,2023-05-28,AF_75,CON_2,135,8445,1140075
616,2024-10-16,BL_CHOP,CON_11,117,2588,302796
617,2022-08-20,FAN_STD,CON_7,131,1998,261738
618,2022-06-14,FAN_STD,CON_7,122,2382,290604
619,2022-02-02,FAN_STD,CON_6,113,2392,270296
620,2022-12-01,BL_CHOP,CON_11,113,2383,269279
621,2020-06-07,BL_CHOP,CON_11,123,2174,267402
622,2021-12-30,AF_5,CON_19,119,4770,567630
623,2024-10-04,MX_IND,CON_22,113,6032,681616
624,2023-08-19,FAN_STD,CON_6,104,2721,282984
625,2023-08-30,BL_IND,CON_1,139,6770,941030
626,2021-04-14,MX_IND,CON_15,120,11215,1345800
627,2022-03-20,MX_IND,CON_17,120,10686,1282320
628,2022-05-13,AF_75,CON_14,118,9194,1084892
629,2024-12-16,EX_FLAT,CON_20,126,1610,202860
630,2022-02-05,EX_FLAT,CON_12,135,1681,226935
631,2024-04-26,MX_IND,CON_8,115,8481,975315
632,2022-09-12,EX_FLAT,CON_12,120,2123,254760
633,2020-02-16,MX_IND,CON_22,108,9979,1077732
634,2020-09-22,ESP,CON_13,120,8782,1053840
635,2020-02-29,AF_75,CON_2,122,8565,1044930
636,2022-03-29,EX_CIRC,CON_18,118,2463,290634
637,2024-12-18,MX_IND,CON_8,109,7921,863389
638,2020-05-26,BL_KIT,CON_9,120,2929,351480
639,2021-02-19,FAN_STD,CON_6,107,2458,263006
640,2020-06-10,AF_75,CON_14,112,7279,815248
641,2023-04-11,EX_FLAT,CON_4,114,2153,245442
642,2022-11-14,MX_IND,CON_17,134,11386,1525724
643,2024-11-25,ESP,CON_13,119,9591,1141329
644,2024-05-06,BL_IND,CON_1,119,6057,720783
645,2022-04-03,SW,CON_3,133,1555,206815
646,2023-10-22,ESP,CON_13,119,9414,1120266
647,2020-06-16,EX_FLAT,CON_4,115,1956,224940
648,2023-12-25,MX_IND,CON_22,140,9835,1376900
649,2024-12-30,AF_75,CON_23,109,8932,973588
650,2021-08-14,BL_CHOP,CON_5,116,2280,264480
651,2024-03-15,BL_KIT,CON_9,113,2866,323858
652,2022-08-22,AF_75,CON_2,120,7614,913680
653,2023-05-11,ESP,CON_10,121,9511,1150831
654,2022-03-06,BL_CHOP,CON_16,127,2178,276606
655,2020-03-26,AF_75,CON_2,123,8480,1043040
656,2023-03-23,AF_5,CON_19,117,6249,731133
657,2023-09-17,EX_CIRC,CON_18,110,2007,220770
658,2021-02-19,MX_IND,CON_8,119,9543,1135617
659,2023-01-24,FAN_STD,CON_6,109,2450,267050
660,2023-11-29,EX_CIRC,CON_24,117,2252,263484
661,2024-10-12,BL_KIT,CON_9,128,2912,372736
662,2021-06-28,EX_FLAT,CON_20,121,1813,219373
663,2023-09-12,AF_5,CON_19,118,5975,705050
664,2020-04-21,MX_IND,CON_22,116,6555,760380
665,2024-12-25,MX_IND,CON_15,134,8594,1151596
666,2023-05-06,ESP,CON_10,119,6048,719712
667,2022-05-11,AF_75,CON_23,120,8356,1002720
668,2022-05-23,ESP,CON_10,118,6698,790364
669,2022-11-25,BL_CHOP,CON_16,133,2571,341943
670,2020-02-16,FAN_STD,CON_6,120,2665,319800
671,2022-03-30,EX_FLAT,CON_12,122,1701,207522
672,2020-06-29,AF_75,CON_2,154,8231,1267574
673,2024-08-07,EX_CIRC,CON_18,124,2654,329096
674,2023-04-19,MX_IND,CON_22,118,8205,968190
675,2023-09-26,MX_IND,CON_8,118,11377,1342486
676,2021-12-05,BL_CHOP,CON_5,120,2149,257880
677,2020-09-07,AF_75,CON_14,127,7161,909447
678,2022-11-17,AF_5,CON_19,121,4506,545226
679,2022-07-08,AF_75,CON_2,103,9063,933489
680,2020-01-31,BL_KIT,CON_21,122,2750,335500
681,2022-10-07,AF_5,CON_19,108,6402,691416
682,2024-05-10,SW,CON_3,134,1803,241602
683,2021-09-29,EX_CIRC,CON_24,134,2457,329238
684,2023-09-15,MX_IND,CON_22,122,11628,1418616
685,2024-12-28,ESP,CON_10,114,7004,798456
686,2022-03-01,MX_IND,CON_22,110,10912,1200320
687,2020-08-29,ESP,CON_10,115,8596,988540
688,2023-07-13,EX_CIRC,CON_18,131,2102,275362
689,2021-06-09,AF_75,CON_2,119,7001,833119
690,2021-01-14,BL_KIT,CON_21,136,3412,464032
691,2020-05-05,MX_IND,CON_15,118,7635,900930
692,2020-01-15,BL_KIT,CON_9,133,2899,385567
693,2024-09-18,MX_IND,CON_17,117,7905,924885
694,2021-10-08,EX_CIRC,CON_24,122,2386,291092
695,2020-05-15,BL_KIT,CON_9,115,2624,301760
696,2020-12-18,BL_KIT,CON_9,131,3045,398895
697,2023-08-04,EX_FLAT,CON_20,128,2097,268416
698,2021-03-31,AF_75,CON_2,115,8518,979570
699,2021-10-18,EX_CIRC,CON_24,157,2785,437245
700,2022-02-20,EX_FLAT,CON_12,105,1712,179760
701,2023-09-04,EX_FLAT,CON_4,127,1848,234696
702,2020-10-05,BL_IND,CON_1,121,4869,589149
703,2020-05-10,MX_IND,CON_22,123,7780,956940
704,2020-08-02,EX_CIRC,CON_18,149,2148,320052
705,2020-01-13,BL_CHOP,CON_5,124,2414,299336
706,2022-09-25,AF_75,CON_23,112,8418,942816
707,2023-08-24,BL_KIT,CON_9,128,3470,444160
708,2021-07-07,AF_5,CON_19,103,4689,482967
709,2020-05-14,AF_75,CON_2,132,9128,1204896
710,2022-11-06,ESP,CON_10,112,8041,900592
711,2020-01-31,BL_IND,CON_1,123,4757,585111
712,2020-09-10,BL_CHOP,CON_11,135,2160,291600
713,2023-02-27,BL_KIT,CON_9,120,2590,310800
714,2020-02-11,SW,CON_3,135,1314,177390
715,2022-10-01,FAN_STD,CON_7,103,2962,305086
716,2024-07-08,MX_IND,CON_8,122,7217,880474
717,2020-12-30,ESP,CON_13,138,6034,832692
718,2020-11-24,MX_IND,CON_15,124,6712,832288
719,2021-05-07,MX_IND,CON_15,121,7765,939565
720,2023-03-05,MX_IND,CON_8,124,9195,1140180
721,2024-12-20,AF_75,CON_23,148,8551,1265548
722,2020-05-12,MX_IND,CON_8,117,10042,1174914
723,2023-05-05,MX_IND,CON_17,107,9152,979264
724,2023-04-30,BL_CHOP,CON_5,118,2021,238478
725,2020-03-13,EX_FLAT,CON_4,118,1606,189508
726,2021-02-25,MX_IND,CON_15,120,7416,889920
727,2024-01-26,AF_75,CON_14,125,6866,858250
728,2022-08-18,BL_IND,CON_1,101,4480,452480
729,2020-04-11,MX_IND,CON_22,107,11106,1188342
730,2023-12-28,MX_IND,CON_8,131,9802,1284062
731,2023-01-23,FAN_STD,CON_7,110,2813,309430
732,2024-10-06,AF_75,CON_23,135,9228,1245780
733,2024-01-28,EX_FLAT,CON_12,96,1892,181632
734,2023-02-04,ESP,CON_13,134,7160,959440
735,2023-03-05,MX_IND,CON_8,124,8870,1099880
736,2023-10-13,ESP,CON_13,134,7534,1009556
737,2023-12-19,MX_IND,CON_22,133,11202,1489866
738,2021-06-23,ESP,CON_10,140,6283,879620
739,2022-08-26,ESP,CON_13,121,8378,1013738
740,2021-06-11,MX_IND,CON_17,113,8009,905017
741,2021-06-25,EX_CIRC,CON_24,114,2352,268128
742,2023-03-26,AF_5,CON_19,105,4618,484890
743,2020-11-27,AF_75,CON_2,123,8866,1090518
744,2024-05-13,BL_IND,CON_1,121,4795,580195
745,2024-12-22,AF_75,CON_14,139,8604,1195956
746,2020-07-30,EX_FLAT,CON_4,114,2097,239058
747,2023-10-21,BL_IND,CON_1,135,6771,914085
748,2022-04-24,MX_IND,CON_8,112,11102,1243424
749,2023-11-18,MX_IND,CON_15,130,8410,1093300
750,2021-01-19,BL_CHOP,CON_11,104,2326,241904
751,2024-01-21,BL_CHOP,CON_11,136,2579,350744
752,2024-01-07,BL_CHOP,CON_11,117,2499,292383
753,2023-02-13,MX_IND,CON_15,131,7362,964422
754,2020-09-21,FAN_STD,CON_7,107,2445,261615
755,2020-10-29,MX_IND,CON_22,121,11742,1420782
756,2021-05-23,BL_CHOP,CON_5,137,2413,330581
757,2024-01-27,EX_CIRC,CON_18,116,2461,285476
758,2022-08-24,EX_CIRC,CON_18,98,2174,213052
759,2021-04-18,BL_IND,CON_1,117,4438,519246
760,2020-08-04,FAN_STD,CON_6,121,2562,310002
761,2022-12-21,ESP,CON_10,102,8237,840174
762,2020-12-05,BL_KIT,CON_21,126,3419,430794
763,2023-12-20,AF_5,CON_19,126,5871,739746
764,2023-10-10,MX_IND,CON_8,126,10926,1376676
765,2020-10-14,EX_CIRC,CON_18,104,2739,284856
766,2024-11-04,BL_CHOP,CON_5,119,2124,252756
767,2021-07-18,ESP,CON_13,109,6396,697164
768,2021-03-24,SW,CON_3,112,2441,273392
769,2024-01-28,EX_FLAT,CON_4,114,2036,232104
770,2023-04-18,AF_75,CON_23,110,8847,973170
771,2023-03-01,MX_IND,CON_15,109,9608,1047272
772,2020-08-28,MX_IND,CON_22,130,11294,1468220
773,2024-05-26,BL_CHOP,CON_5,123,2593,318939
774,2024-01-22,EX_FLAT,CON_20,130,1675,217750
775,2024-06-27,ESP,CON_13,111,9693,1075923
776,2024-11-13,AF_75,CON_23,113,9369,1058697
777,2022-10-10,MX_IND,CON_22,133,11919,1585227
778,2024-11-21,AF_75,CON_23,124,9003,1116372
779,2021-08-23,EX_FLAT,CON_12,125,1766,220750
780,2022-12-07,EX_FLAT,CON_20,114,1833,208962
781,2021-06-04,EX_CIRC,CON_24,112,2261,253232
782,2024-11-22,BL_KIT,CON_21,120,2888,346560
783,2020-08-10,BL_CHOP,CON_16,118,1937,228566
784,2022-03-04,FAN_STD,CON_6,130,1946,252980
785,2021-09-08,AF_5,CON_19,104,6263,651352
786,2024-03-10,AF_5,CON_19,126,6386,804636
787,2022-02-27,BL_CHOP,CON_5,127,2437,309499
788,2020-07-30,AF_5,CON_19,122,4809,586698
789,2024-01-25,AF_75,CON_14,121,8650,1046650
790,2021-07-02,BL_CHOP,CON_5,115,1953,224595
791,2020-08-07,BL_CHOP,CON_11,97,2124,206028
792,2022-09-29,BL_CHOP,CON_16,131,2582,338242
793,2020-01-18,BL_CHOP,CON_16,115,2269,260935
794,2022-06-08,FAN_STD,CON_6,99,2666,263934
795,2020-10-19,MX_IND,CON_22,130,11933,1551290
796,2024-09-23,EX_CIRC,CON_18,121,2782,336622
797,2023-04-03,FAN_STD,CON_7,112,2533,283696
798,2021-04-12,MX_IND,CON_8,100,7347,734700
799,2020-05-20,AF_75,CON_23,114,7858,895812
800,2021-11-30,MX_IND,CON_15,121,6390,773190
801,2022-10-14,MX_IND,CON_17,120,6148,737760
802,2024-02-07,MX_IND,CON_15,106,8301,879906
803,2024-10-23,AF_75,CON_2,117,7289,852813
804,2024-12-25,BL_CHOP,CON_11,108,2512,271296
805,2023-03-15,SW,CON_3,132,1218,160776
806,2022-04-06,MX_IND,CON_8,105,10805,1134525
807,2023-06-05,BL_KIT,CON_21,116,3236,375376
808,2023-12-07,BL_CHOP,CON_11,138,2120,292560
809,2023-03-23,MX_IND,CON_15,123,7679,944517
810,2022-02-22,AF_75,CON_2,126,7276,916776
811,2022-05-19,MX_IND,CON_17,106,7152,758112
812,2023-10-09,FAN_STD,CON_6,122,1950,237900
813,2023-04-06,EX_CIRC,CON_24,135,2447,330345
814,2021-01-19,BL_CHOP,CON_5,131,2314,303134
815,2022-04-04,MX_IND,CON_17,127,6302,800354
816,2023-08-10,EX_CIRC,CON_24,128,2480,317440
817,2022-01-12,EX_FLAT,CON_4,125,2108,263500
818,2020-07-13,EX_FLAT,CON_4,107,2007,214749
819,2023-06-24,BL_CHOP,CON_5,131,2351,307981
820,2023-12-31,BL_CHOP,CON_5,127,2353,298831
821,2020-05-14,BL_CHOP,CON_11,112,2372,265664
822,2024-08-20,EX_CIRC,CON_18,130,2635,342550
823,2024-04-16,EX_FLAT,CON_12,122,1914,233508
824,2021-06-24,MX_IND,CON_22,123,10070,1238610
825,2021-04-09,MX_IND,CON_22,121,8192,991232
826,2022-11-24,EX_FLAT,CON_20,132,1759,232188
827,2020-11-10,BL_KIT,CON_21,123,3395,417585
828,2020-03-29,BL_CHOP,CON_5,98,2134,209132
829,2020-05-30,EX_CIRC,CON_24,115,2388,274620
830,2023-02-27,EX_FLAT,CON_12,104,1693,176072
831,2020-03-08,BL_CHOP,CON_5,114,2310,263340
832,2023-12-31,BL_KIT,CON_21,119,2556,304164
833,2021-07-18,MX_IND,CON_8,133,6886,915838
834,2023-11-26,BL_IND,CON_1,115,6411,737265
835,2023-11-27,MX_IND,CON_17,128,7196,921088
836,2022-10-31,AF_75,CON_14,112,9448,1058176
837,2020-12-26,BL_CHOP,CON_11,125,1807,225875
838,2021-10-12,FAN_STD,CON_7,120,2582,309840
839,2020-10-19,EX_CIRC,CON_24,123,2618,322014
840,2023-08-28,FAN_STD,CON_7,118,2064,243552
841,2021-07-19,BL_KIT,CON_21,114,2804,319656
842,2024-11-06,EX_CIRC,CON_24,126,2347,295722
843,2023-02-04,AF_75,CON_2,128,7813,1000064
844,2022-08-06,MX_IND,CON_17,146,8111,1184206
845,2024-03-18,FAN_STD,CON_7,93,1938,180234
846,2024-07-06,AF_75,CON_2,110,6627,728970
847,2022-04-22,AF_5,CON_19,107,5768,617176
848,2023-02-28,FAN_STD,CON_6,123,2400,295200
849,2023-07-19,BL_KIT,CON_9,101,3459,349359
850,2020-09-19,AF_75,CON_14,134,8894,1191796
851,2022-02-09,BL_CHOP,CON_5,121,2468,298628
852,2020-01-16,ESP,CON_10,120,7903,948360
853,2023-10-14,ESP,CON_13,123,8643,1063089
854,2024-10-06,BL_CHOP,CON_16,116,2593,300788
855,2023-12-30,BL_KIT,CON_21,133,2651,352583
856,2024-10-09,ESP,CON_10,132,9932,1311024
857,2024-09-19,AF_5,CON_19,103,4742,488426
858,2022-08-10,EX_FLAT,CON_20,114,1682,191748
859,2021-02-14,EX_FLAT,CON_4,108,1884,203472
860,2022-11-05,BL_CHOP,CON_5,114,2189,249546
861,2024-10-04,ESP,CON_13,109,8355,910695
862,2021-03-08,EX_FLAT,CON_12,109,2085,227265
863,2021-12-26,SW,CON_3,121,1899,229779
864,2021-06-15,MX_IND,CON_17,124,6559,813316
865,2021-08-06,SW,CON_3,131,1543,202133
866,2023-03-22,AF_75,CON_23,119,9014,1072666
867,2020-11-11,BL_IND,CON_1,121,6204,750684
868,2021-12-30,AF_75,CON_2,123,7472,919056
869,2023-01-31,FAN_STD,CON_6,125,2114,264250
870,2023-11-10,EX_CIRC,CON_18,109,2453,267377
871,2022-07-16,EX_CIRC,CON_24,119,2785,331415
872,2022-09-04,MX_IND,CON_22,128,8036,1028608
873,2023-09-29,MX_IND,CON_17,116,9706,1125896
874,2023-07-13,MX_IND,CON_17,122,11861,1447042
875,2021-01-28,FAN_STD,CON_6,117,2577,301509
876,2020-02-11,BL_IND,CON_1,106,6811,721966
877,2022-03-08,SW,CON_3,114,2379,271206
878,2022-10-10,AF_75,CON_23,121,6965,842765
879,2024-03-23,FAN_STD,CON_7,112,1938,217056
880,2020-11-30,BL_KIT,CON_21,118,3279,386922
881,2020-03-14,FAN_STD,CON_7,119,2908,346052
882,2021-03-29,AF_5,CON_19,139,4956,688884
883,2021-09-14,AF_75,CON_2,132,9045,1193940
884,2024-05-16,MX_IND,CON_15,111,11015,1222665
885,2024-02-07,EX_FLAT,CON_4,104,1746,181584
886,2023-08-08,ESP,CON_10,128,7598,972544
887,2021-10-11,AF_75,CON_23,124,7999,991876
888,2024-09-29,ESP,CON_13,118,8728,1029904
889,2023-11-27,BL_CHOP,CON_5,123,1876,230748
890,2022-08-15,EX_FLAT,CON_4,108,1609,173772
891,2020-02-09,BL_CHOP,CON_11,124,2055,254820
892,2023-11-06,EX_CIRC,CON_18,109,2260,246340
893,2021-06-05,EX_FLAT,CON_12,106,1955,207230
894,2022-06-12,SW,CON_3,121,2382,288222
895,2024-08-30,BL_KIT,CON_21,110,2993,329230
896,2024-01-24,BL_CHOP,CON_16,133,2215,294595
897,2021-09-09,MX_IND,CON_8,126,8037,1012662
898,2020-08-09,MX_IND,CON_22,132,9389,1239348
899,2022-02-17,BL_KIT,CON_9,137,3285,450045
900,2024-10-16,BL_CHOP,CON_5,131,2477,324487
901,2020-12-31,MX_IND,CON_15,126,11278,1421028
902,2020-09-24,BL_CHOP,CON_5,114,2523,287622
903,2022-01-22,BL_KIT,CON_9,117,3359,393003
904,2022-03-27,MX_IND,CON_8,115,11714,1347110
905,2021-04-22,FAN_STD,CON_7,127,2457,312039
906,2021-12-25,FAN_STD,CON_6,106,2058,218148
907,2021-05-24,SW,CON_3,102,1589,162078
908,2022-05-26,MX_IND,CON_17,123,11227,1380921
909,2020-07-16,SW,CON_3,112,2001,224112
910,2024-09-29,EX_CIRC,CON_24,117,2571,300807
911,2022-09-19,MX_IND,CON_17,126,11772,1483272
912,2022-09-21,SW,CON_3,135,1830,247050
913,2022-02-19,BL_KIT,CON_9,135,2578,348030
914,2021-05-30,MX_IND,CON_22,130,7369,957970
915,2022-07-15,FAN_STD,CON_7,131,2848,373088
916,2023-04-01,BL_KIT,CON_21,108,3002,324216
917,2023-01-01,MX_IND,CON_8,117,10275,1202175
918,2022-03-28,SW,CON_3,122,2162,263764
919,2020-02-25,BL_CHOP,CON_5,130,2151,279630
920,2020-12-11,MX_IND,CON_22,103,8687,894761
921,2022-03-16,EX_CIRC,CON_18,124,2059,255316
922,2021-09-02,EX_FLAT,CON_4,117,2184,255528
923,2024-06-02,BL_CHOP,CON_5,105,2325,244125
924,2022-03-03,ESP,CON_10,109,9100,991900
925,2020-08-09,FAN_STD,CON_6,126,2128,268128
926,2022-02-22,FAN_STD,CON_6,111,2278,252858
927,2023-07-16,MX_IND,CON_15,113,6688,755744
928,2020-07-07,EX_FLAT,CON_4,111,1900,210900
929,2024-01-04,MX_IND,CON_15,126,8823,1111698
930,2023-08-13,EX_FLAT,CON_4,110,2001,220110
931,2020-06-07,AF_75,CON_2,117,8413,984321
932,2023-12-14,MX_IND,CON_17,124,8936,1108064
933,2024-02-11,MX_IND,CON_17,122,7542,920124
934,2020-09-20,BL_CHOP,CON_16,118,2440,287920
935,2021-12-22,EX_FLAT,CON_4,133,1736,230888
936,2020-02-28,EX_FLAT,CON_20,112,1863,208656
937,2024-08-13,SW,CON_3,132,1710,225720
938,2020-11-28,ESP,CON_13,127,9443,1199261
939,2020-12-19,AF_5,CON_19,115,4514,519110
940,2024-11-18,BL_CHOP,CON_16,132,2172,286704
941,2024-06-09,EX_FLAT,CON_4,117,2067,241839
942,2022-01-24,BL_CHOP,CON_11,132,1900,250800
943,2024-04-16,MX_IND,CON_15,155,7161,1109955
944,2023-08-23,MX_IND,CON_15,98,11296,1107008
945,2023-02-23,EX_CIRC,CON_18,138,2635,363630
946,2022-07-28,BL_KIT,CON_21,141,2747,387327
947,2023-07-17,AF_75,CON_23,128,7149,915072
948,2021-08-04,BL_KIT,CON_21,126,2739,345114
949,2024-12-27,EX_CIRC,CON_18,113,2622,296286
950,2020-09-26,EX_CIRC,CON_24,116,2417,280372
951,2022-04-06,AF_5,CON_19,107,6340,678380
952,2023-10-08,BL_KIT,CON_9,121,3500,423500
953,2023-06-09,AF_75,CON_23,100,7453,745300
954,2023-08-14,EX_FLAT,CON_20,127,1782,226314
955,2023-01-09,BL_IND,CON_1,137,4190,574030
956,2024-12-14,EX_FLAT,CON_4,110,1965,216150
957,2022-06-02,EX_FLAT,CON_12,107,1995,213465
958,2021-12-11,BL_CHOP,CON_16,126,1902,239652
959,2022-08-15,SW,CON_3,97,2270,220190
960,2021-12-24,BL_IND,CON_1,130,4771,620230
961,2023-12-14,MX_IND,CON_8,112,7868,881216
962,2020-09-17,EX_CIRC,CON_18,97,2607,252879
963,2020-11-18,FAN_STD,CON_6,122,2180,265960
964,2024-03-08,EX_CIRC,CON_24,111,2203,244533
965,2021-03-19,MX_IND,CON_8,117,7042,823914
966,2022-11-05,AF_75,CON_2,115,7044,810060
967,2022-12-28,ESP,CON_10,125,6905,863125
968,2020-10-16,BL_KIT,CON_9,135,2821,380835
969,2023-09-19,FAN_STD,CON_6,130,2948,383240
970,2023-05-27,BL_KIT,CON_9,109,3179,346511
971,2020-12-17,AF_75,CON_23,102,9300,948600
972,2021-09-05,BL_CHOP,CON_11,110,2365,260150
973,2024-08-08,MX_IND,CON_22,131,10271,1345501
