date,product_id,planned,actual,utilization,delay,utilization_pct,product_name,category,is_active,efficiency_pct,unused_capacity,is_delayed
2020-01-21,BL_IND,40,39,0.75,1,75.0,Industrial Blender,Industrial,True,97.5,1,True
2020-01-21,ESP,58,54,0.64,1,64.0,Espresso Machine,Kitchen,True,93.1,4,True
2020-01-21,SW,64,63,0.93,1,93.0,Sandwich Maker,Kitchen,True,98.44,1,True
2020-01-21,MX_KIT,42,42,0.8,0,80.0,Kitchen Mixer,Kitchen,False,100.0,0,False
2020-01-21,MX_IND,47,45,0.9,1,90.0,Industrial Mixer,Industrial,True,95.74,2,True
2020-01-22,FAN_STD,49,46,0.87,1,87.0,Fan,Cooling,True,93.88,3,True
2020-01-22,EX_FLAT,46,44,0.69,1,69.0,Exhaust Flat,Cooling,True,95.65,2,True
2020-01-22,EX_POLY,49,47,0.76,1,76.0,Exhaust Polygon,Cooling,False,95.92,2,True
2020-01-22,EX_CIRC,42,38,0.7,1,70.0,Exhaust Circular,Cooling,True,90.48,4,True
2020-01-22,AF_5,58,55,0.83,1,83.0,Air Fryer 5L,Kitchen,True,94.83,3,True
2020-01-22,AF_75,41,37,0.92,1,92.0,Air Fryer 7.5L,Kitchen,True,90.24,4,True
2020-01-22,BL_CHOP,56,54,0.74,1,74.0,Chopper Blender,Kitchen,True,96.43,2,True
2020-01-22,BL_KIT,60,56,0.67,1,67.0,Kitchen Blender,Kitchen,True,93.33,4,True
2020-01-22,BL_IND,59,58,0.9,1,90.0,Industrial Blender,Industrial,True,98.31,1,True
2020-01-22,ESP,49,49,0.9,0,90.0,Espresso Machine,Kitchen,True,100.0,0,False
2020-01-22,SW,56,55,0.87,1,87.0,Sandwich Maker,Kitchen,True,98.21,1,True
2020-01-22,MX_KIT,53,49,0.92,1,92.0,Kitchen Mixer,Kitchen,False,92.45,4,True
2020-01-22,MX_IND,70,70,0.6,0,60.0,Industrial Mixer,Industrial,True,100.0,0,False
2020-01-23,FAN_STD,52,49,0.75,1,75.0,Fan,Cooling,True,94.23,3,True
2020-01-23,EX_FLAT,43,39,0.69,1,69.0,Exhaust Flat,Cooling,True,90.7,4,True
2020-01-23,EX_POLY,57,53,0.65,1,65.0,Exhaust Polygon,Cooling,False,92.98,4,True
2020-01-23,EX_CIRC,49,48,0.77,1,77.0,Exhaust Circular,Cooling,True,97.96,1,True
2020-01-23,AF_5,52,48,0.86,1,86.0,Air Fryer 5L,Kitchen,True,92.31,4,True
2020-01-23,AF_75,55,55,0.68,0,68.0,Air Fryer 7.5L,Kitchen,True,100.0,0,False
2020-01-23,BL_CHOP,50,47,0.72,1,72.0,Chopper Blender,Kitchen,True,94.0,3,True
2020-01-23,BL_KIT,37,37,0.72,0,72.0,Kitchen Blender,Kitchen,True,100.0,0,False
2020-01-23,BL_IND,30,29,0.94,1,94.0,Industrial Blender,Industrial,True,96.67,1,True
2020-01-23,ESP,43,42,0.61,1,61.0,Espresso Machine,Kitchen,True,97.67,1,True
2020-01-23,SW,52,52,0.85,0,85.0,Sandwich Maker,Kitchen,True,100.0,0,False
2020-01-23,MX_KIT,59,56,0.72,1,72.0,Kitchen Mixer,Kitchen,False,94.92,3,True
2020-01-23,MX_IND,57,54,0.79,1,79.0,Industrial Mixer,Industrial,True,94.74,3,True
2020-01-24,FAN_STD,52,50,0.61,1,61.0,Fan,Cooling,True,96.15,2,True
2020-01-24,EX_FLAT,42,41,0.62,1,62.0,Exhaust Flat,Cooling,True,97.62,1,True
2020-01-24,EX_POLY,44,40,0.82,1,82.0,Exhaust Polygon,Cooling,False,90.91,4,True
2020-01-24,EX_CIRC,46,42,0.66,1,66.0,Exhaust Circular,Cooling,True,91.3,4,True
2020-01-24,AF_5,57,55,0.66,1,66.0,Air Fryer 5L,Kitchen,True,96.49,2,True
2020-01-24,AF_75,46,44,0.83,1,83.0,Air Fryer 7.5L,Kitchen,True,95.65,2,True
2020-01-24,BL_CHOP,43,39,0.75,1,75.0,Chopper Blender,Kitchen,True,90.7,4,True
2020-01-24,BL_KIT,43,43,0.9,0,90.0,Kitchen Blender,Kitchen,True,100.0,0,False
2020-01-24,BL_IND,55,52,0.82,1,82.0,Industrial Blender,Industrial,True,94.55,3,True
2020-01-24,ESP,55,52,0.61,1,61.0,Espresso Machine,Kitchen,True,94.55,3,True
2020-01-24,SW,59,56,0.61,1,61.0,Sandwich Maker,Kitchen,True,94.92,3,True
2020-01-24,MX_KIT,48,47,0.88,1,88.0,Kitchen Mixer,Kitchen,False,97.92,1,True
2020-01-24,MX_IND,45,43,0.82,1,82.0,Industrial Mixer,Industrial,True,95.56,2,True
2020-01-25,FAN_STD,53,51,0.87,1,87.0,Fan,Cooling,True,96.23,2,True
2020-01-25,EX_FLAT,48,47,0.68,1,68.0,Exhaust Flat,Cooling,True,97.92,1,True
2020-01-25,EX_POLY,72,68,0.62,1,62.0,Exhaust Polygon,Cooling,False,94.44,4,True
2020-01-25,EX_CIRC,49,45,0.76,1,76.0,Exhaust Circular,Cooling,True,91.84,4,True
2020-01-25,AF_5,50,49,0.63,1,63.0,Air Fryer 5L,Kitchen,True,98.0,1,True
2020-01-25,AF_75,53,50,0.69,1,69.0,Air Fryer 7.5L,Kitchen,True,94.34,3,True
2020-01-25,BL_CHOP,53,50,0.65,1,65.0,Chopper Blender,Kitchen,True,94.34,3,True
2020-01-25,BL_KIT,44,43,0.76,1,76.0,Kitchen Blender,Kitchen,True,97.73,1,True
2020-01-25,BL_IND,54,50,0.69,1,69.0,Industrial Blender,Industrial,True,92.59,4,True
2020-01-25,ESP,52,49,0.73,1,73.0,Espresso Machine,Kitchen,True,94.23,3,True
2020-01-25,SW,52,49,0.77,1,77.0,Sandwich Maker,Kitchen,True,94.23,3,True
2020-01-25,MX_KIT,58,55,0.9,1,90.0,Kitchen Mixer,Kitchen,False,94.83,3,True
2020-01-25,MX_IND,51,48,0.69,1,69.0,Industrial Mixer,Industrial,True,94.12,3,True
2020-01-26,FAN_STD,35,32,0.62,1,62.0,Fan,Cooling,True,91.43,3,True
2020-01-26,EX_FLAT,53,49,0.93,1,93.0,Exhaust Flat,Cooling,True,92.45,4,True
2020-01-26,EX_POLY,46,43,0.65,1,65.0,Exhaust Polygon,Cooling,False,93.48,3,True
2020-01-26,EX_CIRC,53,51,0.77,1,77.0,Exhaust Circular,Cooling,True,96.23,2,True
2020-01-26,AF_5,53,49,0.65,1,65.0,Air Fryer 5L,Kitchen,True,92.45,4,True
2020-01-26,AF_75,64,63,0.67,1,67.0,Air Fryer 7.5L,Kitchen,True,98.44,1,True
2020-01-26,BL_CHOP,55,51,0.94,1,94.0,Chopper Blender,Kitchen,True,92.73,4,True
2020-01-26,BL_KIT,45,44,0.73,1,73.0,Kitchen Blender,Kitchen,True,97.78,1,True
2020-01-26,BL_IND,56,56,0.84,0,84.0,Industrial Blender,Industrial,True,100.0,0,False
2020-01-26,ESP,54,50,0.83,1,83.0,Espresso Machine,Kitchen,True,92.59,4,True
2020-01-26,SW,52,51,0.95,1,95.0,Sandwich Maker,Kitchen,True,98.08,1,True
2020-01-26,MX_KIT,48,48,0.63,0,63.0,Kitchen Mixer,Kitchen,False,100.0,0,False
2020-01-26,MX_IND,45,44,0.74,1,74.0,Industrial Mixer,Industrial,True,97.78,1,True
2020-01-27,FAN_STD,46,45,0.87,1,87.0,Fan,Cooling,True,97.83,1,True
2020-01-27,EX_FLAT,57,55,0.73,1,73.0,Exhaust Flat,Cooling,True,96.49,2,True
2020-01-27,EX_POLY,46,42,0.71,1,71.0,Exhaust Polygon,Cooling,False,91.3,4,True
2020-01-27,EX_CIRC,47,43,0.73,1,73.0,Exhaust Circular,Cooling,True,91.49,4,True
2020-01-27,AF_5,51,51,0.76,0,76.0,Air Fryer 5L,Kitchen,True,100.0,0,False
2020-01-27,AF_75,42,41,0.76,1,76.0,Air Fryer 7.5L,Kitchen,True,97.62,1,True
2020-01-27,BL_CHOP,47,46,0.77,1,77.0,Chopper Blender,Kitchen,True,97.87,1,True
2020-01-27,BL_KIT,47,43,0.69,1,69.0,Kitchen Blender,Kitchen,True,91.49,4,True
2020-01-27,BL_IND,49,48,0.85,1,85.0,Industrial Blender,Industrial,True,97.96,1,True
2020-01-27,ESP,50,48,0.6,1,60.0,Espresso Machine,Kitchen,True,96.0,2,True
2020-01-27,SW,53,53,0.83,0,83.0,Sandwich Maker,Kitchen,True,100.0,0,False
2020-01-27,MX_KIT,47,43,0.72,1,72.0,Kitchen Mixer,Kitchen,False,91.49,4,True
2020-01-27,MX_IND,39,35,0.7,1,70.0,Industrial Mixer,Industrial,True,89.74,4,True
2020-01-28,FAN_STD,46,44,0.8,1,80.0,Fan,Cooling,True,95.65,2,True
2020-01-28,EX_FLAT,38,37,0.7,1,70.0,Exhaust Flat,Cooling,True,97.37,1,True
2020-01-28,EX_POLY,48,46,0.64,1,64.0,Exhaust Polygon,Cooling,False,95.83,2,True
2020-01-28,EX_CIRC,43,43,0.8,0,80.0,Exhaust Circular,Cooling,True,100.0,0,False
2020-01-28,AF_5,50,50,0.73,0,73.0,Air Fryer 5L,Kitchen,True,100.0,0,False
2020-01-28,AF_75,50,46,0.81,1,81.0,Air Fryer 7.5L,Kitchen,True,92.0,4,True
2020-01-28,BL_CHOP,44,43,0.66,1,66.0,Chopper Blender,Kitchen,True,97.73,1,True
2020-01-28,BL_KIT,47,47,0.68,0,68.0,Kitchen Blender,Kitchen,True,100.0,0,False
2020-01-28,BL_IND,56,54,0.9,1,90.0,Industrial Blender,Industrial,True,96.43,2,True
2020-01-28,ESP,54,52,0.82,1,82.0,Espresso Machine,Kitchen,True,96.3,2,True
2020-01-28,SW,49,49,0.86,0,86.0,Sandwich Maker,Kitchen,True,100.0,0,False
2020-01-28,MX_KIT,59,59,0.66,0,66.0,Kitchen Mixer,Kitchen,False,100.0,0,False
2020-01-28,MX_IND,46,44,0.68,1,68.0,Industrial Mixer,Industrial,True,95.65,2,True
2020-01-29,FAN_STD,48,48,0.95,0,95.0,Fan,Cooling,True,100.0,0,False
2020-01-29,EX_FLAT,41,39,0.75,1,75.0,Exhaust Flat,Cooling,True,95.12,2,True
2020-01-29,EX_POLY,49,47,0.95,1,95.0,Exhaust Polygon,Cooling,False,95.92,2,True
2020-01-29,EX_CIRC,41,40,0.72,1,72.0,Exhaust Circular,Cooling,True,97.56,1,True
2020-01-29,AF_5,61,58,0.63,1,63.0,Air Fryer 5L,Kitchen,True,95.08,3,True
2020-01-29,AF_75,60,60,0.68,0,68.0,Air Fryer 7.5L,Kitchen,True,100.0,0,False
2020-01-29,BL_CHOP,47,47,0.89,0,89.0,Chopper Blender,Kitchen,True,100.0,0,False
2020-01-29,BL_KIT,54,50,0.69,1,69.0,Kitchen Blender,Kitchen,True,92.59,4,True
2020-01-29,BL_IND,52,49,0.71,1,71.0,Industrial Blender,Industrial,True,94.23,3,True
2020-01-29,ESP,46,43,0.83,1,83.0,Espresso Machine,Kitchen,True,93.48,3,True
2020-01-29,SW,51,48,0.62,1,62.0,Sandwich Maker,Kitchen,True,94.12,3,True
2020-01-29,MX_KIT,51,47,0.82,1,82.0,Kitchen Mixer,Kitchen,False,92.16,4,True
2020-01-29,MX_IND,56,55,0.63,1,63.0,Industrial Mixer,Industrial,True,98.21,1,True
2020-01-30,FAN_STD,49,49,0.71,0,71.0,Fan,Cooling,True,100.0,0,False
2020-01-30,EX_FLAT,47,45,0.65,1,65.0,Exhaust Flat,Cooling,True,95.74,2,True
2020-01-30,EX_POLY,51,47,0.63,1,63.0,Exhaust Polygon,Cooling,False,92.16,4,True
2020-01-30,EX_CIRC,45,45,0.81,0,81.0,Exhaust Circular,Cooling,True,100.0,0,False
2020-01-30,AF_5,50,46,0.61,1,61.0,Air Fryer 5L,Kitchen,True,92.0,4,True
2020-01-30,AF_75,46,45,0.73,1,73.0,Air Fryer 7.5L,Kitchen,True,97.83,1,True
2020-01-30,BL_CHOP,47,47,0.71,0,71.0,Chopper Blender,Kitchen,True,100.0,0,False
2020-01-30,BL_KIT,48,45,0.91,1,91.0,Kitchen Blender,Kitchen,True,93.75,3,True
2020-01-30,BL_IND,42,39,0.9,1,90.0,Industrial Blender,Industrial,True,92.86,3,True
2020-01-30,ESP,40,38,0.84,1,84.0,Espresso Machine,Kitchen,True,95.0,2,True
2020-01-30,SW,51,49,0.88,1,88.0,Sandwich Maker,Kitchen,True,96.08,2,True
2020-01-30,MX_KIT,46,42,0.61,1,61.0,Kitchen Mixer,Kitchen,False,91.3,4,True
2020-01-30,MX_IND,42,39,0.8,1,80.0,Industrial Mixer,Industrial,True,92.86,3,True
2020-01-31,FAN_STD,63,59,0.9,1,90.0,Fan,Cooling,True,93.65,4,True
2020-01-31,EX_FLAT,62,58,0.71,1,71.0,Exhaust Flat,Cooling,True,93.55,4,True
2020-01-31,EX_POLY,53,49,0.61,1,61.0,Exhaust Polygon,Cooling,False,92.45,4,True
2020-01-31,EX_CIRC,49,46,0.75,1,75.0,Exhaust Circular,Cooling,True,93.88,3,True
2020-01-31,AF_5,39,35,0.61,1,61.0,Air Fryer 5L,Kitchen,True,89.74,4,True
2020-01-31,AF_75,52,50,0.8,1,80.0,Air Fryer 7.5L,Kitchen,True,96.15,2,True
2020-01-31,BL_CHOP,43,41,0.86,1,86.0,Chopper Blender,Kitchen,True,95.35,2,True
2020-01-31,BL_KIT,52,50,0.66,1,66.0,Kitchen Blender,Kitchen,True,96.15,2,True
2020-01-31,BL_IND,37,35,0.66,1,66.0,Industrial Blender,Industrial,True,94.59,2,True
2020-01-31,ESP,54,51,0.95,1,95.0,Espresso Machine,Kitchen,True,94.44,3,True
2020-01-31,SW,57,54,0.66,1,66.0,Sandwich Maker,Kitchen,True,94.74,3,True
2020-01-31,MX_KIT,53,52,0.65,1,65.0,Kitchen Mixer,Kitchen,False,98.11,1,True
2020-01-31,MX_IND,60,56,0.72,1,72.0,Industrial Mixer,Industrial,True,93.33,4,True
2020-02-01,FAN_STD,50,46,0.74,1,74.0,Fan,Cooling,True,92.0,4,True
2020-02-01,EX_FLAT,69,67,0.75,1,75.0,Exhaust Flat,Cooling,True,97.1,2,True
2020-02-01,EX_POLY,57,56,0.67,1,67.0,Exhaust Polygon,Cooling,False,98.25,1,True
2020-02-01,EX_CIRC,52,51,0.68,1,68.0,Exhaust Circular,Cooling,True,98.08,1,True
2020-02-01,AF_5,68,66,0.69,1,69.0,Air Fryer 5L,Kitchen,True,97.06,2,True
2020-02-01,AF_75,53,49,0.77,1,77.0,Air Fryer 7.5L,Kitchen,True,92.45,4,True
2020-02-01,BL_CHOP,41,38,0.83,1,83.0,Chopper Blender,Kitchen,True,92.68,3,True
2020-02-01,BL_KIT,57,53,0.76,1,76.0,Kitchen Blender,Kitchen,True,92.98,4,True
2020-02-01,BL_IND,46,43,0.63,1,63.0,Industrial Blender,Industrial,True,93.48,3,True
2020-02-01,ESP,44,41,0.82,1,82.0,Espresso Machine,Kitchen,True,93.18,3,True
2020-02-01,SW,53,53,0.81,0,81.0,Sandwich Maker,Kitchen,True,100.0,0,False
2020-02-01,MX_KIT,36,34,0.64,1,64.0,Kitchen Mixer,Kitchen,False,94.44,2,True
2020-02-01,MX_IND,34,32,0.83,1,83.0,Industrial Mixer,Industrial,True,94.12,2,True
2020-02-02,FAN_STD,57,57,0.93,0,93.0,Fan,Cooling,True,100.0,0,False
2020-02-02,EX_FLAT,55,52,0.72,1,72.0,Exhaust Flat,Cooling,True,94.55,3,True
2020-02-02,EX_POLY,56,53,0.72,1,72.0,Exhaust Polygon,Cooling,False,94.64,3,True
2020-02-02,EX_CIRC,48,47,0.61,1,61.0,Exhaust Circular,Cooling,True,97.92,1,True
2020-02-02,AF_5,46,46,0.94,0,94.0,Air Fryer 5L,Kitchen,True,100.0,0,False
2020-02-02,AF_75,53,50,0.82,1,82.0,Air Fryer 7.5L,Kitchen,True,94.34,3,True
2020-02-02,BL_CHOP,56,55,0.77,1,77.0,Chopper Blender,Kitchen,True,98.21,1,True
2020-02-02,BL_KIT,60,57,0.7,1,70.0,Kitchen Blender,Kitchen,True,95.0,3,True
2020-02-02,BL_IND,52,49,0.65,1,65.0,Industrial Blender,Industrial,True,94.23,3,True
2020-02-02,ESP,33,32,0.68,1,68.0,Espresso Machine,Kitchen,True,96.97,1,True
2020-02-02,SW,47,44,0.74,1,74.0,Sandwich Maker,Kitchen,True,93.62,3,True
2020-02-02,MX_KIT,42,39,0.64,1,64.0,Kitchen Mixer,Kitchen,False,92.86,3,True
2020-02-02,MX_IND,43,39,0.7,1,70.0,Industrial Mixer,Industrial,True,90.7,4,True
2020-02-03,FAN_STD,44,40,0.94,1,94.0,Fan,Cooling,True,90.91,4,True
2020-02-03,EX_FLAT,55,52,0.62,1,62.0,Exhaust Flat,Cooling,True,94.55,3,True
2020-02-03,EX_POLY,46,46,0.93,0,93.0,Exhaust Polygon,Cooling,False,100.0,0,False
2020-02-03,EX_CIRC,33,29,0.84,1,84.0,Exhaust Circular,Cooling,True,87.88,4,True
2020-02-03,AF_5,39,37,0.65,1,65.0,Air Fryer 5L,Kitchen,True,94.87,2,True
2020-02-03,AF_75,47,43,0.81,1,81.0,Air Fryer 7.5L,Kitchen,True,91.49,4,True
2020-02-03,BL_CHOP,50,48,0.65,1,65.0,Chopper Blender,Kitchen,True,96.0,2,True
2020-02-03,BL_KIT,39,39,0.87,0,87.0,Kitchen Blender,Kitchen,True,100.0,0,False
2020-02-03,BL_IND,42,42,0.86,0,86.0,Industrial Blender,Industrial,True,100.0,0,False
2020-02-03,ESP,60,58,0.74,1,74.0,Espresso Machine,Kitchen,True,96.67,2,True
2020-02-03,SW,57,56,0.86,1,86.0,Sandwich Maker,Kitchen,True,98.25,1,True
2020-02-03,MX_KIT,57,56,0.72,1,72.0,Kitchen Mixer,Kitchen,False,98.25,1,True
2020-02-03,MX_IND,56,55,0.87,1,87.0,Industrial Mixer,Industrial,True,98.21,1,True
2020-02-04,FAN_STD,47,45,0.89,1,89.0,Fan,Cooling,True,95.74,2,True
2020-02-04,EX_FLAT,49,48,0.73,1,73.0,Exhaust Flat,Cooling,True,97.96,1,True
2020-02-04,EX_POLY,49,47,0.65,1,65.0,Exhaust Polygon,Cooling,False,95.92,2,True
2020-02-04,EX_CIRC,53,49,0.61,1,61.0,Exhaust Circular,Cooling,True,92.45,4,True
2020-02-04,AF_5,42,38,0.63,1,63.0,Air Fryer 5L,Kitchen,True,90.48,4,True
2020-02-04,AF_75,52,50,0.62,1,62.0,Air Fryer 7.5L,Kitchen,True,96.15,2,True
2020-02-04,BL_CHOP,52,49,0.62,1,62.0,Chopper Blender,Kitchen,True,94.23,3,True
2020-02-04,BL_KIT,50,48,0.69,1,69.0,Kitchen Blender,Kitchen,True,96.0,2,True
2020-02-04,BL_IND,58,56,0.62,1,62.0,Industrial Blender,Industrial,True,96.55,2,True
2020-02-04,ESP,46,42,0.88,1,88.0,Espresso Machine,Kitchen,True,91.3,4,True
2020-02-04,SW,50,47,0.64,1,64.0,Sandwich Maker,Kitchen,True,94.0,3,True
2020-02-04,MX_KIT,55,52,0.62,1,62.0,Kitchen Mixer,Kitchen,False,94.55,3,True
2020-02-04,MX_IND,57,57,0.93,0,93.0,Industrial Mixer,Industrial,True,100.0,0,False
2020-02-05,FAN_STD,53,50,0.77,1,77.0,Fan,Cooling,True,94.34,3,True
2020-02-05,EX_FLAT,42,39,0.73,1,73.0,Exhaust Flat,Cooling,True,92.86,3,True
2020-02-05,EX_POLY,51,51,0.8,0,80.0,Exhaust Polygon,Cooling,False,100.0,0,False
2020-02-05,EX_CIRC,54,50,0.84,1,84.0,Exhaust Circular,Cooling,True,92.59,4,True
2020-02-05,AF_5,63,61,0.69,1,69.0,Air Fryer 5L,Kitchen,True,96.83,2,True
2020-02-05,AF_75,48,44,0.76,1,76.0,Air Fryer 7.5L,Kitchen,True,91.67,4,True
2020-02-05,BL_CHOP,50,46,0.85,1,85.0,Chopper Blender,Kitchen,True,92.0,4,True
2020-02-05,BL_KIT,53,52,0.92,1,92.0,Kitchen Blender,Kitchen,True,98.11,1,True
2020-02-05,BL_IND,56,56,0.66,0,66.0,Industrial Blender,Industrial,True,100.0,0,False
2020-02-05,ESP,52,49,0.83,1,83.0,Espresso Machine,Kitchen,True,94.23,3,True
2020-02-05,SW,67,64,0.62,1,62.0,Sandwich Maker,Kitchen,True,95.52,3,True
2020-02-05,MX_KIT,31,28,0.88,1,88.0,Kitchen Mixer,Kitchen,False,90.32,3,True
2020-02-05,MX_IND,48,45,0.65,1,65.0,Industrial Mixer,Industrial,True,93.75,3,True
2020-02-06,FAN_STD,59,58,0.92,1,92.0,Fan,Cooling,True,98.31,1,True
2020-02-06,EX_FLAT,41,41,0.87,0,87.0,Exhaust Flat,Cooling,True,100.0,0,False
2020-02-06,EX_POLY,38,36,0.94,1,94.0,Exhaust Polygon,Cooling,False,94.74,2,True
2020-02-06,EX_CIRC,51,50,0.89,1,89.0,Exhaust Circular,Cooling,True,98.04,1,True
2020-02-06,AF_5,56,52,0.94,1,94.0,Air Fryer 5L,Kitchen,True,92.86,4,True
2020-02-06,AF_75,45,44,0.67,1,67.0,Air Fryer 7.5L,Kitchen,True,97.78,1,True
2020-02-06,BL_CHOP,46,42,0.81,1,81.0,Chopper Blender,Kitchen,True,91.3,4,True
2020-02-06,BL_KIT,47,46,0.85,1,85.0,Kitchen Blender,Kitchen,True,97.87,1,True
2020-02-06,BL_IND,48,48,0.78,0,78.0,Industrial Blender,Industrial,True,100.0,0,False
2020-02-06,ESP,40,39,0.79,1,79.0,Espresso Machine,Kitchen,True,97.5,1,True
2020-02-06,SW,57,56,0.63,1,63.0,Sandwich Maker,Kitchen,True,98.25,1,True
2020-02-06,MX_KIT,49,45,0.65,1,65.0,Kitchen Mixer,Kitchen,False,91.84,4,True
2020-02-06,MX_IND,53,52,0.76,1,76.0,Industrial Mixer,Industrial,True,98.11,1,True
2020-02-07,FAN_STD,48,45,0.62,1,62.0,Fan,Cooling,True,93.75,3,True
2020-02-07,EX_FLAT,50,49,0.94,1,94.0,Exhaust Flat,Cooling,True,98.0,1,True
2020-02-07,EX_POLY,57,53,0.66,1,66.0,Exhaust Polygon,Cooling,False,92.98,4,True
2020-02-07,EX_CIRC,46,42,0.83,1,83.0,Exhaust Circular,Cooling,True,91.3,4,True
2020-02-07,AF_5,42,38,0.76,1,76.0,Air Fryer 5L,Kitchen,True,90.48,4,True
2020-02-07,AF_75,49,49,0.74,0,74.0,Air Fryer 7.5L,Kitchen,True,100.0,0,False
2020-02-07,BL_CHOP,57,57,0.74,0,74.0,Chopper Blender,Kitchen,True,100.0,0,False
2020-02-07,BL_KIT,39,37,0.67,1,67.0,Kitchen Blender,Kitchen,True,94.87,2,True
2020-02-07,BL_IND,50,47,0.87,1,87.0,Industrial Blender,Industrial,True,94.0,3,True
2020-02-07,ESP,45,45,0.74,0,74.0,Espresso Machine,Kitchen,True,100.0,0,False
2020-02-07,SW,62,61,0.76,1,76.0,Sandwich Maker,Kitchen,True,98.39,1,True
2020-02-07,MX_KIT,51,49,0.73,1,73.0,Kitchen Mixer,Kitchen,False,96.08,2,True
2020-02-07,MX_IND,61,61,0.81,0,81.0,Industrial Mixer,Industrial,True,100.0,0,False
2020-02-08,FAN_STD,55,51,0.75,1,75.0,Fan,Cooling,True,92.73,4,True
2020-02-08,EX_FLAT,52,52,0.88,0,88.0,Exhaust Flat,Cooling,True,100.0,0,False
2020-02-08,EX_POLY,54,51,0.95,1,95.0,Exhaust Polygon,Cooling,False,94.44,3,True
2020-02-08,EX_CIRC,41,39,0.78,1,78.0,Exhaust Circular,Cooling,True,95.12,2,True
2020-02-08,AF_5,38,34,0.72,1,72.0,Air Fryer 5L,Kitchen,True,89.47,4,True
2020-02-08,AF_75,46,44,0.87,1,87.0,Air Fryer 7.5L,Kitchen,True,95.65,2,True
2020-02-08,BL_CHOP,53,52,0.89,1,89.0,Chopper Blender,Kitchen,True,98.11,1,True
2020-02-08,BL_KIT,60,56,0.64,1,64.0,Kitchen Blender,Kitchen,True,93.33,4,True
2020-02-08,BL_IND,38,36,0.65,1,65.0,Industrial Blender,Industrial,True,94.74,2,True
2020-02-08,ESP,47,46,0.81,1,81.0,Espresso Machine,Kitchen,True,97.87,1,True
2020-02-08,SW,49,49,0.89,0,89.0,Sandwich Maker,Kitchen,True,100.0,0,False
2020-02-08,MX_KIT,53,52,0.71,1,71.0,Kitchen Mixer,Kitchen,False,98.11,1,True
2020-02-08,MX_IND,54,54,0.83,0,83.0,Industrial Mixer,Industrial,True,100.0,0,False
2020-02-09,FAN_STD,37,36,0.78,1,78.0,Fan,Cooling,True,97.3,1,True
2020-02-09,EX_FLAT,46,44,0.87,1,87.0,Exhaust Flat,Cooling,True,95.65,2,True
2020-02-09,EX_POLY,48,45,0.9,1,90.0,Exhaust Polygon,Cooling,False,93.75,3,True
2020-02-09,EX_CIRC,56,52,0.91,1,91.0,Exhaust Circular,Cooling,True,92.86,4,True
2020-02-09,AF_5,53,51,0.8,1,80.0,Air Fryer 5L,Kitchen,True,96.23,2,True
2020-02-09,AF_75,40,37,0.73,1,73.0,Air Fryer 7.5L,Kitchen,True,92.5,3,True
2020-02-09,BL_CHOP,41,39,0.75,1,75.0,Chopper Blender,Kitchen,True,95.12,2,True
2020-02-09,BL_KIT,62,62,0.7,0,70.0,Kitchen Blender,Kitchen,True,100.0,0,False
2020-02-09,BL_IND,61,61,0.89,0,89.0,Industrial Blender,Industrial,True,100.0,0,False
2020-02-09,ESP,51,51,0.7,0,70.0,Espresso Machine,Kitchen,True,100.0,0,False
2020-02-09,SW,59,55,0.79,1,79.0,Sandwich Maker,Kitchen,True,93.22,4,True
2020-02-09,MX_KIT,39,39,0.76,0,76.0,Kitchen Mixer,Kitchen,False,100.0,0,False
2020-02-09,MX_IND,46,44,0.68,1,68.0,Industrial Mixer,Industrial,True,95.65,2,True
2020-02-10,FAN_STD,55,53,0.92,1,92.0,Fan,Cooling,True,96.36,2,True
2020-02-10,EX_FLAT,59,59,0.95,0,95.0,Exhaust Flat,Cooling,True,100.0,0,False
2020-02-10,EX_POLY,53,53,0.7,0,70.0,Exhaust Polygon,Cooling,False,100.0,0,False
2020-02-10,EX_CIRC,48,47,0.8,1,80.0,Exhaust Circular,Cooling,True,97.92,1,True
2020-02-10,AF_5,53,49,0.81,1,81.0,Air Fryer 5L,Kitchen,True,92.45,4,True
2020-02-10,AF_75,40,36,0.61,1,61.0,Air Fryer 7.5L,Kitchen,True,90.0,4,True
2020-02-10,BL_CHOP,59,59,0.61,0,61.0,Chopper Blender,Kitchen,True,100.0,0,False
2020-02-10,BL_KIT,54,51,0.76,1,76.0,Kitchen Blender,Kitchen,True,94.44,3,True
2020-02-10,BL_IND,41,38,0.76,1,76.0,Industrial Blender,Industrial,True,92.68,3,True
2020-02-10,ESP,52,49,0.88,1,88.0,Espresso Machine,Kitchen,True,94.23,3,True
2020-02-10,SW,53,50,0.64,1,64.0,Sandwich Maker,Kitchen,True,94.34,3,True
2020-02-10,MX_KIT,48,45,0.93,1,93.0,Kitchen Mixer,Kitchen,False,93.75,3,True
2020-02-10,MX_IND,52,52,0.69,0,69.0,Industrial Mixer,Industrial,True,100.0,0,False
2020-02-11,FAN_STD,48,47,0.73,1,73.0,Fan,Cooling,True,97.92,1,True
2020-02-11,EX_FLAT,49,47,0.7,1,70.0,Exhaust Flat,Cooling,True,95.92,2,True
2020-02-11,EX_POLY,50,48,0.76,1,76.0,Exhaust Polygon,Cooling,False,96.0,2,True
2020-02-11,EX_CIRC,49,45,0.6,1,60.0,Exhaust Circular,Cooling,True,91.84,4,True
2020-02-11,AF_5,31,30,0.76,1,76.0,Air Fryer 5L,Kitchen,True,96.77,1,True
