date,product_id,stock,product_name,category,type,is_active,avg_daily_demand,coverage_days,stock_status
2020-01-21,SW,636,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,14.34,Healthy
2020-01-21,MX_KIT,240,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-01-21,MX_IND,600,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,3.64,Critical
2020-01-22,FAN_STD,500,Fan,Cooling,Standard,True,85.31910235358511,5.86,Low
2020-01-22,EX_FLAT,387,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,3.09,Critical
2020-01-22,EX_POLY,667,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-01-22,EX_CIRC,402,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,4.83,Critical
2020-01-22,AF_5,985,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,25.04,Healthy
2020-01-22,AF_75,798,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,6.55,Low
2020-01-22,BL_CHOP,504,Chopper Blender,Kitchen,Blender,True,121.46524356869185,4.15,Critical
2020-01-22,BL_KIT,260,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,3.31,Critical
2020-01-22,BL_IND,542,Industrial Blender,Industrial,Blender,True,38.551176792556106,14.06,Healthy
2020-01-22,ESP,211,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,2.55,Critical
2020-01-22,SW,185,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,4.17,Critical
2020-01-22,MX_KIT,750,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-01-22,MX_IND,576,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,3.49,Critical
2020-01-23,FAN_STD,829,Fan,Cooling,Standard,True,85.31910235358511,9.72,Low
2020-01-23,EX_FLAT,222,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,1.78,Critical
2020-01-23,EX_POLY,760,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-01-23,EX_CIRC,339,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,4.08,Critical
2020-01-23,AF_5,266,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,6.76,Low
2020-01-23,AF_75,114,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,0.94,Critical
2020-01-23,BL_CHOP,919,Chopper Blender,Kitchen,Blender,True,121.46524356869185,7.57,Low
2020-01-23,BL_KIT,642,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,8.18,Low
2020-01-23,BL_IND,222,Industrial Blender,Industrial,Blender,True,38.551176792556106,5.76,Low
2020-01-23,ESP,269,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,3.26,Critical
2020-01-23,SW,417,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,9.4,Low
2020-01-23,MX_KIT,286,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-01-23,MX_IND,597,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,3.62,Critical
2020-01-24,FAN_STD,514,Fan,Cooling,Standard,True,85.31910235358511,6.02,Low
2020-01-24,EX_FLAT,149,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,1.19,Critical
2020-01-24,EX_POLY,382,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-01-24,EX_CIRC,106,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,1.27,Critical
2020-01-24,AF_5,433,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,11.01,Low
2020-01-24,AF_75,321,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,2.63,Critical
2020-01-24,BL_CHOP,802,Chopper Blender,Kitchen,Blender,True,121.46524356869185,6.6,Low
2020-01-24,BL_KIT,612,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,7.8,Low
2020-01-24,BL_IND,500,Industrial Blender,Industrial,Blender,True,38.551176792556106,12.97,Low
2020-01-24,ESP,932,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,11.28,Low
2020-01-24,SW,846,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,19.07,Healthy
2020-01-24,MX_KIT,416,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-01-24,MX_IND,757,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,4.59,Critical
2020-01-25,FAN_STD,144,Fan,Cooling,Standard,True,85.31910235358511,1.69,Critical
2020-01-25,EX_FLAT,827,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,6.61,Low
2020-01-25,EX_POLY,693,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-01-25,EX_CIRC,631,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,7.59,Low
2020-01-25,AF_5,285,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,7.24,Low
2020-01-25,AF_75,575,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,4.72,Critical
2020-01-25,BL_CHOP,149,Chopper Blender,Kitchen,Blender,True,121.46524356869185,1.23,Critical
2020-01-25,BL_KIT,265,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,3.38,Critical
2020-01-25,BL_IND,752,Industrial Blender,Industrial,Blender,True,38.551176792556106,19.51,Healthy
2020-01-25,ESP,224,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,2.71,Critical
2020-01-25,SW,585,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,13.19,Low
2020-01-25,MX_KIT,267,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-01-25,MX_IND,277,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,1.68,Critical
2020-01-26,FAN_STD,644,Fan,Cooling,Standard,True,85.31910235358511,7.55,Low
2020-01-26,EX_FLAT,866,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,6.93,Low
2020-01-26,EX_POLY,163,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-01-26,EX_CIRC,783,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,9.41,Low
2020-01-26,AF_5,209,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,5.31,Low
2020-01-26,AF_75,520,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,4.27,Critical
2020-01-26,BL_CHOP,111,Chopper Blender,Kitchen,Blender,True,121.46524356869185,0.91,Critical
2020-01-26,BL_KIT,696,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,8.87,Low
2020-01-26,BL_IND,421,Industrial Blender,Industrial,Blender,True,38.551176792556106,10.92,Low
2020-01-26,ESP,105,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,1.27,Critical
2020-01-26,SW,419,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,9.45,Low
2020-01-26,MX_KIT,595,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-01-26,MX_IND,869,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,5.27,Low
2020-01-27,FAN_STD,867,Fan,Cooling,Standard,True,85.31910235358511,10.16,Low
2020-01-27,EX_FLAT,478,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,3.82,Critical
2020-01-27,EX_POLY,826,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-01-27,EX_CIRC,582,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,7.0,Low
2020-01-27,AF_5,533,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,13.55,Low
2020-01-27,AF_75,931,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,7.64,Low
2020-01-27,BL_CHOP,201,Chopper Blender,Kitchen,Blender,True,121.46524356869185,1.65,Critical
2020-01-27,BL_KIT,605,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,7.71,Low
2020-01-27,BL_IND,884,Industrial Blender,Industrial,Blender,True,38.551176792556106,22.93,Healthy
2020-01-27,ESP,109,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,1.32,Critical
2020-01-27,SW,430,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,9.69,Low
2020-01-27,MX_KIT,994,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-01-27,MX_IND,985,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,5.98,Low
2020-01-28,FAN_STD,258,Fan,Cooling,Standard,True,85.31910235358511,3.02,Critical
2020-01-28,EX_FLAT,806,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,6.45,Low
2020-01-28,EX_POLY,258,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-01-28,EX_CIRC,734,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,8.82,Low
2020-01-28,AF_5,916,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,23.28,Healthy
2020-01-28,AF_75,585,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,4.8,Critical
2020-01-28,BL_CHOP,836,Chopper Blender,Kitchen,Blender,True,121.46524356869185,6.88,Low
2020-01-28,BL_KIT,506,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,6.45,Low
2020-01-28,BL_IND,594,Industrial Blender,Industrial,Blender,True,38.551176792556106,15.41,Healthy
2020-01-28,ESP,635,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,7.69,Low
2020-01-28,SW,675,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,15.22,Healthy
2020-01-28,MX_KIT,921,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-01-28,MX_IND,692,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,4.2,Critical
2020-01-29,FAN_STD,939,Fan,Cooling,Standard,True,85.31910235358511,11.01,Low
2020-01-29,EX_FLAT,197,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,1.58,Critical
2020-01-29,EX_POLY,160,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-01-29,EX_CIRC,476,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,5.72,Low
2020-01-29,AF_5,114,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,2.9,Critical
2020-01-29,AF_75,819,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,6.72,Low
2020-01-29,BL_CHOP,318,Chopper Blender,Kitchen,Blender,True,121.46524356869185,2.62,Critical
2020-01-29,BL_KIT,318,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,4.05,Critical
2020-01-29,BL_IND,244,Industrial Blender,Industrial,Blender,True,38.551176792556106,6.33,Low
2020-01-29,ESP,441,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,5.34,Low
2020-01-29,SW,312,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,7.03,Low
2020-01-29,MX_KIT,872,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-01-29,MX_IND,265,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,1.61,Critical
2020-01-30,FAN_STD,809,Fan,Cooling,Standard,True,85.31910235358511,9.48,Low
2020-01-30,EX_FLAT,622,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,4.97,Critical
2020-01-30,EX_POLY,637,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-01-30,EX_CIRC,971,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,11.67,Low
2020-01-30,AF_5,562,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,14.29,Healthy
2020-01-30,AF_75,156,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,1.28,Critical
2020-01-30,BL_CHOP,683,Chopper Blender,Kitchen,Blender,True,121.46524356869185,5.62,Low
2020-01-30,BL_KIT,260,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,3.31,Critical
2020-01-30,BL_IND,611,Industrial Blender,Industrial,Blender,True,38.551176792556106,15.85,Healthy
2020-01-30,ESP,659,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,7.98,Low
2020-01-30,SW,315,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,7.1,Low
2020-01-30,MX_KIT,683,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-01-30,MX_IND,515,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,3.12,Critical
2020-01-31,FAN_STD,727,Fan,Cooling,Standard,True,85.31910235358511,8.52,Low
2020-01-31,EX_FLAT,251,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,2.01,Critical
2020-01-31,EX_POLY,694,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-01-31,EX_CIRC,518,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,6.23,Low
2020-01-31,AF_5,762,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,19.37,Healthy
2020-01-31,AF_75,601,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,4.93,Critical
2020-01-31,BL_CHOP,707,Chopper Blender,Kitchen,Blender,True,121.46524356869185,5.82,Low
2020-01-31,BL_KIT,146,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,1.86,Critical
2020-01-31,BL_IND,597,Industrial Blender,Industrial,Blender,True,38.551176792556106,15.49,Healthy
2020-01-31,ESP,737,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,8.92,Low
2020-01-31,SW,956,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,21.55,Healthy
2020-01-31,MX_KIT,244,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-01-31,MX_IND,804,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,4.88,Critical
2020-02-01,FAN_STD,219,Fan,Cooling,Standard,True,85.31910235358511,2.57,Critical
2020-02-01,EX_FLAT,470,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,3.76,Critical
2020-02-01,EX_POLY,524,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-02-01,EX_CIRC,922,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,11.08,Low
2020-02-01,AF_5,650,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,16.52,Healthy
2020-02-01,AF_75,723,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,5.93,Low
2020-02-01,BL_CHOP,525,Chopper Blender,Kitchen,Blender,True,121.46524356869185,4.32,Critical
2020-02-01,BL_KIT,845,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,10.77,Low
2020-02-01,BL_IND,372,Industrial Blender,Industrial,Blender,True,38.551176792556106,9.65,Low
2020-02-01,ESP,271,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,3.28,Critical
2020-02-01,SW,500,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,11.27,Low
2020-02-01,MX_KIT,218,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-02-01,MX_IND,511,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,3.1,Critical
2020-02-02,FAN_STD,380,Fan,Cooling,Standard,True,85.31910235358511,4.45,Critical
2020-02-02,EX_FLAT,522,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,4.17,Critical
2020-02-02,EX_POLY,450,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-02-02,EX_CIRC,459,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,5.52,Low
2020-02-02,AF_5,596,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,15.15,Healthy
2020-02-02,AF_75,466,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,3.82,Critical
2020-02-02,BL_CHOP,303,Chopper Blender,Kitchen,Blender,True,121.46524356869185,2.49,Critical
2020-02-02,BL_KIT,138,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,1.76,Critical
2020-02-02,BL_IND,520,Industrial Blender,Industrial,Blender,True,38.551176792556106,13.49,Low
2020-02-02,ESP,113,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,1.37,Critical
2020-02-02,SW,422,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,9.51,Low
2020-02-02,MX_KIT,408,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-02-02,MX_IND,354,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,2.15,Critical
2020-02-03,FAN_STD,491,Fan,Cooling,Standard,True,85.31910235358511,5.75,Low
2020-02-03,EX_FLAT,641,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,5.13,Low
2020-02-03,EX_POLY,338,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-02-03,EX_CIRC,200,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,2.4,Critical
2020-02-03,AF_5,166,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,4.22,Critical
2020-02-03,AF_75,309,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,2.53,Critical
2020-02-03,BL_CHOP,480,Chopper Blender,Kitchen,Blender,True,121.46524356869185,3.95,Critical
2020-02-03,BL_KIT,552,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,7.04,Low
2020-02-03,BL_IND,612,Industrial Blender,Industrial,Blender,True,38.551176792556106,15.88,Healthy
2020-02-03,ESP,734,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,8.89,Low
2020-02-03,SW,441,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,9.94,Low
2020-02-03,MX_KIT,482,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-02-03,MX_IND,328,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,1.99,Critical
2020-02-04,FAN_STD,284,Fan,Cooling,Standard,True,85.31910235358511,3.33,Critical
2020-02-04,EX_FLAT,974,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,7.79,Low
2020-02-04,EX_POLY,529,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-02-04,EX_CIRC,737,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,8.86,Low
2020-02-04,AF_5,911,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,23.16,Healthy
2020-02-04,AF_75,584,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,4.79,Critical
2020-02-04,BL_CHOP,877,Chopper Blender,Kitchen,Blender,True,121.46524356869185,7.22,Low
2020-02-04,BL_KIT,582,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,7.42,Low
2020-02-04,BL_IND,667,Industrial Blender,Industrial,Blender,True,38.551176792556106,17.3,Healthy
2020-02-04,ESP,500,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,6.05,Low
2020-02-04,SW,667,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,15.04,Healthy
2020-02-04,MX_KIT,942,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-02-04,MX_IND,828,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,5.02,Low
2020-02-05,FAN_STD,339,Fan,Cooling,Standard,True,85.31910235358511,3.97,Critical
2020-02-05,EX_FLAT,408,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,3.26,Critical
2020-02-05,EX_POLY,366,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-02-05,EX_CIRC,411,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,4.94,Critical
2020-02-05,AF_5,195,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,4.96,Critical
2020-02-05,AF_75,948,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,7.78,Low
2020-02-05,BL_CHOP,725,Chopper Blender,Kitchen,Blender,True,121.46524356869185,5.97,Low
2020-02-05,BL_KIT,348,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,4.44,Critical
2020-02-05,BL_IND,451,Industrial Blender,Industrial,Blender,True,38.551176792556106,11.7,Low
2020-02-05,ESP,601,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,7.28,Low
2020-02-05,SW,301,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,6.79,Low
2020-02-05,MX_KIT,566,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-02-05,MX_IND,873,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,5.3,Low
2020-02-06,FAN_STD,300,Fan,Cooling,Standard,True,85.31910235358511,3.52,Critical
2020-02-06,EX_FLAT,714,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,5.71,Low
2020-02-06,EX_POLY,624,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-02-06,EX_CIRC,604,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,7.26,Low
2020-02-06,AF_5,178,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,4.52,Critical
2020-02-06,AF_75,474,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,3.89,Critical
2020-02-06,BL_CHOP,300,Chopper Blender,Kitchen,Blender,True,121.46524356869185,2.47,Critical
2020-02-06,BL_KIT,545,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,6.95,Low
2020-02-06,BL_IND,407,Industrial Blender,Industrial,Blender,True,38.551176792556106,10.56,Low
2020-02-06,ESP,277,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,3.35,Critical
2020-02-06,SW,178,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,4.01,Critical
2020-02-06,MX_KIT,509,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-02-06,MX_IND,557,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,3.38,Critical
2020-02-07,FAN_STD,515,Fan,Cooling,Standard,True,85.31910235358511,6.04,Low
2020-02-07,EX_FLAT,351,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,2.81,Critical
2020-02-07,EX_POLY,520,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-02-07,EX_CIRC,837,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,10.06,Low
2020-02-07,AF_5,588,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,14.95,Healthy
2020-02-07,AF_75,274,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,2.25,Critical
2020-02-07,BL_CHOP,912,Chopper Blender,Kitchen,Blender,True,121.46524356869185,7.51,Low
2020-02-07,BL_KIT,288,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,3.67,Critical
2020-02-07,BL_IND,426,Industrial Blender,Industrial,Blender,True,38.551176792556106,11.05,Low
2020-02-07,ESP,704,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,8.52,Low
2020-02-07,SW,666,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,15.01,Healthy
2020-02-07,MX_KIT,772,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-02-07,MX_IND,215,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,1.3,Critical
2020-02-08,FAN_STD,776,Fan,Cooling,Standard,True,85.31910235358511,9.1,Low
2020-02-08,EX_FLAT,570,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,4.56,Critical
2020-02-08,EX_POLY,577,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-02-08,EX_CIRC,985,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,11.84,Low
2020-02-08,AF_5,802,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,20.39,Healthy
2020-02-08,AF_75,186,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,1.53,Critical
2020-02-08,BL_CHOP,887,Chopper Blender,Kitchen,Blender,True,121.46524356869185,7.3,Low
2020-02-08,BL_KIT,138,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,1.76,Critical
2020-02-08,BL_IND,738,Industrial Blender,Industrial,Blender,True,38.551176792556106,19.14,Healthy
2020-02-08,ESP,628,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,7.6,Low
2020-02-08,SW,281,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,6.33,Low
2020-02-08,MX_KIT,740,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-02-08,MX_IND,576,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,3.49,Critical
2020-02-09,FAN_STD,509,Fan,Cooling,Standard,True,85.31910235358511,5.97,Low
2020-02-09,EX_FLAT,485,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,3.88,Critical
2020-02-09,EX_POLY,528,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-02-09,EX_CIRC,367,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,4.41,Critical
2020-02-09,AF_5,109,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,2.77,Critical
2020-02-09,AF_75,112,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,0.92,Critical
2020-02-09,BL_CHOP,380,Chopper Blender,Kitchen,Blender,True,121.46524356869185,3.13,Critical
2020-02-09,BL_KIT,469,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,5.98,Low
2020-02-09,BL_IND,136,Industrial Blender,Industrial,Blender,True,38.551176792556106,3.53,Critical
2020-02-09,ESP,419,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,5.07,Low
2020-02-09,SW,681,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,15.35,Healthy
2020-02-09,MX_KIT,675,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2020-02-09,MX_IND,382,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,2.32,Critical
2020-02-10,FAN_STD,689,Fan,Cooling,Standard,True,85.31910235358511,8.08,Low
2020-02-10,EX_FLAT,793,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,6.34,Low
2020-02-10,EX_POLY,478,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2020-02-10,EX_CIRC,569,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,6.84,Low
2020-02-10,AF_5,199,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,5.06,Low
2020-02-10,AF_75,362,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,2.97,Critical
